PLT_CN,H_D_5cm,H_H_5cm,H_D_10cm,H_H_10cm,TPA,TPH,density_group,mean_DBH_cm,BA_m2_ha,MAT_stand_age,MAP_stand_age,CWD_stand_age,Carbon_Mg_ha,INVYR,WD.FDis,WD.CWM,Shade.tolerance.FDis,Shade.tolerance.CWM,Drought.tolerance.FDis,Drought.tolerance.CWM,SLA.FDis,SLA.CWM,Leaf.longevity.FDis,Leaf.longevity.CWM,LDMC.FDis,LDMC.CWM,Nmass.FDis,Nmass.CWM,Pmass.FDis,Pmass.CWM,LMA.FDis,LMA.CWM,Plant_height.FDis,Plant_height.CWM,PC1.FDis,PC1.CWM,PC2.FDis,PC2.CWM,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CONDID,pltID,PREV_PLT_CN.x,REMPER,CONDID,LON,LAT,STDAGE,NA_L1NAME,NA_L2NAME,NA_L3NAME,pH_mean,bdod_mean,clay_mean,nitrogen_mean
4.51136E+14,1.580180083,0.793484097,1.055886429,0.322688101,661.98506,1635.798183,High,19.91821818,54.72704809,16.19669728,1244.083819,136.537931,60.9588722,2017,0.759476685,0.568492629,0.224579696,2.933874171,0.48145223,3.311084848,0.448571578,15.33828952,0.002256637,5.556072097,0.465716913,0.260471609,0.458272043,21.07733977,0.597334245,1.694840247,0.182600055,68.80630627,0.131649478,23.47990951,0.193305662,1.2625177,0.107312795,0.455118349,0.065987157,0.593613739,0.95169329,0.55959368,1.498601591,2.255910804,1,5_13_15_11,2.59082E+14,5.8,1,-84.900641,34.362638,29,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Ridge and Valley,52.33333333,140.3333333,251.6666667,176
4.51136E+14,1.431789659,0.664197995,1.18039471,0.141685285,60.18046,148.7089257,Low,46.3296,27.85790803,16.20338673,1216.247918,132.975,50.18610973,2017,0.880798574,0.558624081,0.75697452,2.037414708,0.238327303,2.650412237,0.550574239,10.41657,0.009162813,5.803525438,0.5738316,0.339502657,0.02351685,17.27818315,0.619815763,1.541485838,0.649153137,112.7943728,1.18028622,37.57308658,0.445650816,-0.230178586,0.413285845,0.148615515,NA,0.593613739,NA,NA,2.058473971,4.23856888,1,5_13_115_19,2.59082E+14,6.3,1,-85.093137,34.21427,69,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Ridge and Valley,53.66666667,146.3333333,287.6666667,169.6666667
4.51136E+14,1.833558083,0.975455668,1.354097633,0.639804455,240.72184,594.8357027,Low,24.6761,32.84062941,19.22730091,1168.448318,244.587234,51.61414741,2017,0.702407537,0.537411798,1.523928788,2.617171037,0.573901731,2.928045119,1.096417315,11.45535494,0.060869007,6.402185515,0.2273167,0.367339818,0.426869792,17.54290125,0.530330986,1.981975224,0.761119559,134.8337273,1.52917932,35.10160219,0.709278808,-0.207269568,0.287982333,-0.070832624,2.557796556,0.593613739,0.695125086,0.712284742,2.883394302,9.023048011,1,2_13_99_20,2.59082E+14,5.9,1,-84.893711,31.330675,47,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,53,150,140.3333333,163.6666667
4.51136E+14,1.468007714,1.055525116,0.852886493,0.514620402,349.046668,862.511769,Medium,20.80172414,31.82307702,17.4250237,1186.626297,169.3387097,36.9188901,2017,0,0.48,0,1.35,0,2.42,0,6.439495104,0,6.000168385,0,0.383184347,0,17.15307692,0,1.849953117,0,155.291678,0,50.83738162,0,-1.121868112,0,-0.395544552,NA,0.593613739,NA,NA,0,0,1,4_13_285_18,2.59082E+14,6.3,1,-85.010772,32.892985,31,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,53.33333333,151,229.6666667,129.6666667
4.51136E+14,1.836203137,1.447811929,1.506882484,0.95906165,240.72184,594.8357027,Low,23.8125,33.52331785,17.47390741,1193.792422,165.6354167,68.82581742,2017,0.109790289,0.470557347,0.588168621,1.864624588,0.273700083,2.674951631,1.6855843,18.17088537,0.048608119,7.005268936,0.965357045,0.312380955,1.041015638,22.48898289,0.211738375,1.951483772,0.923137244,97.06371085,1.469205871,34.92883097,1.031417144,0.866534975,0.08768775,-0.284303218,NA,0.593613739,NA,NA,2.889234213,8.373685993,1,3_13_145_55,2.59082E+14,6,1,-85.045315,32.79874,68,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,53,143.6666667,211.6666667,167.3333333
4.51136E+14,2.101516275,1.021426185,1.48464547,0.390835199,445.335404,1100.44605,High,26.39540541,70.77158275,17.63989164,1207.557753,166.0625,100.9203979,2017,0.462578895,0.504850372,0.43311735,3.069023882,0.40264565,3.517776759,1.282257629,18.52440107,0.111843023,7.684550314,0.859847895,0.268246359,0.714677704,23.27130778,0.578170531,1.779196009,0.477973417,73.24542489,0.214621143,19.22699235,0.604519674,1.432412006,0.258300134,0.285995274,0.543059645,0.593613739,0.805419915,0.473397732,2.180967217,5.811471043,1,3_13_145_56,2.59082E+14,6,1,-85.082997,32.725583,51,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,56.33333333,151.3333333,277.6666667,153.3333333
4.51136E+14,1.827100198,1.527215322,1.313152292,0.932010482,385.154944,951.7371244,High,26.035,56.26950199,12.0495633,1528.531682,58.83125,104.10766,2017,0.463857669,0.400776102,0.985355025,3.390296418,0.29413217,2.359687171,0.764146398,12.51897165,1.365410462,53.44831286,1.059121032,0.40432181,0.816467405,15.75696721,0.494997162,1.571163565,1.306588391,128.5826925,1.461531597,40.96998736,1.136250147,-1.802305407,0.698783205,-2.033195754,3.604956275,0.593613739,0.759997521,0.822998431,3.403491955,12.34451979,1,5_13_241_35,2.59082E+14,5.8,1,-83.455517,34.981774,78,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Blue Ridge,50.33333333,110.3333333,252.3333333,440.3333333
4.51136E+14,1.75838284,1.395342017,1.21280172,0.838198184,373.118852,921.9953392,Medium,27.27632258,61.68203076,16.68506602,1132.576345,178.2958333,114.2352373,2017,0.332863731,0.498825656,0.933030038,2.104683563,0.632197523,2.963893267,0.573141007,9.273788367,0.123949782,7.71464078,0.830483703,0.356041544,0.653231411,18.00890439,0.418729768,1.710291659,0.479542228,132.9591729,1.318144097,37.64292732,0.553926732,-0.561181085,0.37541177,0.021249866,3.379214737,0.593613739,0.778522036,0.702335645,2.405742266,6.626218916,1,4_13_77_6,2.59082E+14,6.5,1,-84.72646,33.281092,75,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,51,146.3333333,262.6666667,162.3333333
4.51136E+14,1.764782792,0.955715399,1.174839955,0.299653426,349.046668,862.511769,Medium,26.19703448,50.22642833,17.34007761,1180.394856,167.5458333,69.65826984,2017,0,0.49,0,3.17,0,3.85,0,12.1,0,5.5,0,0.219425459,0,23.9,0,1.65184091,0,82.6446281,0,21.76693292,0,1.17782484,0,0.428241615,NA,0.593613739,NA,NA,0,0,1,3_13_145_53,2.59082E+14,6.3,1,-84.895287,32.810612,61,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,55,150.6666667,221.6666667,140.3333333
4.51136E+14,1.35515288,1.376163913,0.862213144,0.828602107,240.72184,594.8357027,Low,26.3652,34.02199689,17.56787452,1180.188562,177.28125,44.72894154,2017,0.44373504,0.552032869,0.776399323,2.822185071,0.741565533,3.323794932,0.739459197,10.4280409,0.129509811,12.85476382,0.067071605,0.441895053,1.002792596,14.90675063,0.832335699,1.486464092,0.608549325,122.097782,0.176939365,18.31406404,0.63012372,-0.979160299,0.271209715,0.75037556,NA,0.593613739,NA,NA,2.004420854,4.985849968,1,3_13_145_26,2.59082E+14,6.3,1,-84.909057,32.720409,54,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,55.33333333,151.3333333,224,118.6666667
4.51136E+14,1.706277392,1.242627757,1.079302764,0.673762271,361.08276,892.2535541,Medium,20.3454,31.84688822,17.54237805,1170.8236,184.2854167,46.78694558,2017,0.617490769,0.414640389,0.364185911,2.717842334,0.64140188,3.002204376,0.083501531,12.92465353,1.166474195,39.72582336,1.539147859,0.379611444,0.997264582,16.64663744,0.213944138,1.506269503,0.056769094,77.5635556,1.618521464,46.63514142,0.875571993,-1.217365444,0.997620646,-1.367611308,NA,0.593613739,NA,NA,2.885320863,8.908900626,1,3_13_145_19,2.59082E+14,6,1,-84.777127,32.714325,60,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,53.66666667,152.3333333,217.3333333,136.3333333
4.51136E+14,2.069559408,1.369714264,1.749750947,0.951184329,276.830116,684.0610581,Medium,25.73130435,46.717892,15.28472366,1405.77082,141.2979167,92.93473316,2017,0.300743752,0.421408487,0.713718081,3.691147757,0.198342515,2.132796521,0.605490626,21.78872248,0.971973073,20.05494423,0.937711356,0.337807912,1.012870882,22.66841775,0.397010791,1.798400558,0.200700743,49.39302273,1.32799807,32.7867689,0.953316273,1.016517902,0.193551807,-1.943397202,NA,0.593613739,NA,NA,2.411890929,7.45593065,1,5_13_85_10,2.59082E+14,6.1,1,-84.151705,34.362771,100,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,50.33333333,142.3333333,250,173.6666667
4.51136E+14,1.749009813,1.210814924,1.287354649,0.712471925,252.757932,624.5774879,Low,25.43628571,35.5728902,14.78917529,1428.009308,126.4058824,43.38262811,2017,0.915179402,0.560541917,0.389602277,2.892423591,0.221184798,2.778878216,0.579602708,20.80184482,0.865700607,16.91004209,0.490263753,0.301045203,0.497897985,20.80196594,0.386366817,2.093383626,0.722722575,71.60269042,0.381070924,26.54471998,0.715260312,1.3577904,0.523212049,-0.239999975,3.13551172,0.593613739,0.542886791,0.582513548,2.001117401,7.483258536,1,5_13_227_66,2.59082E+14,6.3,1,-84.259984,34.45117,17,EASTERN TEMPERATE FORESTS,OZARK/OUACHITA-APPALACHIAN FORESTS,Blue Ridge,51,136,227,198
4.51136E+14,2.031958876,1.304533622,1.576500171,0.950630578,373.118852,921.9953392,Medium,27.81709677,67.70144392,17.12462461,1144.080326,225.9916667,111.1862911,2017,0.47379139,0.516025642,0.13074769,3.096935418,0.280295896,3.683243105,0.094960054,12.52210855,0.001313788,5.517350428,0.277299009,0.232415144,0.344092975,22.77355261,0.243394949,1.577300227,0.059585238,80.24420265,0.052124498,22.127407,0.068358341,1.093657076,0.060725855,0.477443879,NA,0.593613739,NA,NA,0.768089414,1.028520046,1,3_13_317_11,2.59083E+14,6.1,1,-82.876364,33.905814,66,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,53.66666667,155,263.3333333,133.3333333
4.51136E+14,1.53256894,0.860187375,0.905898852,0.498552589,1059.176096,2617.277092,High,17.50002273,67.09862852,17.68955087,1137.416129,247.925,61.09471589,2017,0.105476021,0.487943794,0.699840275,1.886206107,0.282422292,2.650370031,1.032934793,12.73478964,0.132902949,8.406632852,0.638118842,0.342200586,0.095593812,17.58214365,0.307061715,1.721019127,0.794076735,111.4313404,1.543254732,36.20450467,0.561843702,-0.173384694,0.228851844,-0.141315124,NA,0.593613739,NA,NA,2.277739053,5.417130515,1,3_13_189_21,2.59083E+14,5.9,1,-82.442742,33.380406,44,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,52.33333333,155.3333333,190.6666667,118.3333333
4.51136E+14,1.870228242,0.509879327,1.512056166,0.472045279,276.830116,684.0610581,Medium,26.18408696,42.87660158,17.50197906,1124.436366,219.775,80.4671738,2017,0,0.37,0,2.45,0,2.5,0,13.41314934,0,60,0,0.4745,0,12.35,0,1.420038111,0,74.55370656,0,61.36619542,0,-2.636192112,0,-2.431411557,NA,0.593613739,NA,NA,0,0,1,3_13_141_39,2.59083E+14,6.4,1,-83.012177,33.441742,65,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,53.66666667,151.3333333,232.3333333,149.3333333
4.51136E+14,1.804942347,1.450988381,1.325316732,0.87972783,373.118852,921.9953392,Medium,24.26109677,50.19447911,17.55839856,1131.205696,241.91875,75.34853761,2017,0.818140702,0.572312592,0.225774485,2.938915019,0.484013611,3.322589687,0.163976567,13.43502369,0.002268643,5.554875062,0.4788386,0.26050858,0.594178101,20.33732887,0.420293232,1.416087391,0.102891503,75.05268328,0.090008333,22.90702219,0.118040855,0.911623272,0.104861115,0.58385606,NA,0.593613739,NA,NA,1.326333121,1.776043488,1,3_13_141_9,2.59083E+14,6.2,1,-83.147051,33.354636,79,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,55.33333333,148,256,192.6666667
4.51136E+14,2.142625899,1.043242722,1.493063407,0.886561299,228.685748,565.0939176,Low,28.74210526,45.28710965,17.54640023,1139.913872,229.5104167,75.48791905,2017,0.177136441,0.498927544,0.029020045,3.18487924,0.003634483,3.848016101,0.132393526,11.5600423,0.076274722,6.424219879,0.521772358,0.241850908,0.421397634,22.63428191,0.161630672,1.606424231,0.181368796,89.3484413,0.032030382,21.56369532,0.26756233,0.875559026,0.076626802,0.485205807,NA,0.593613739,NA,NA,0.751961428,1.582015847,1,3_13_189_63,2.59083E+14,6.3,1,-82.55326,33.438282,61,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,52,151.6666667,209.6666667,125
4.51136E+14,1.504341462,0.931277012,1.039044963,0.322680619,204.613564,505.6103473,Low,28.194,38.21081039,17.54697071,1136.506911,225.66875,83.73800188,2017,0.612100794,0.413712515,0.361006992,2.71227509,0.635803189,2.991765794,0.08277266,12.93480717,1.156292236,40.14723277,1.525712894,0.381583752,0.988559625,16.55732957,0.212076655,1.504477138,0.056273566,77.50099431,1.604393659,46.94133412,0.867929271,-1.246856501,0.988912582,-1.389722955,NA,0.593613739,NA,NA,2.860135377,8.831136314,1,3_13_301_34,2.59083E+14,6.4,1,-82.652482,33.503604,96,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,52,151,222.3333333,136.6666667
4.51136E+14,2.057634558,1.607564796,1.720468886,1.000280827,409.227128,1011.220695,High,29.85994118,88.80299696,17.87892441,1093.413516,247.64375,146.547451,2017,0.32025377,0.480544807,0.365178841,2.458294416,0.221525524,2.976615114,1.333180366,23.18328937,0.200309191,10.65198895,0.918910355,0.290217969,1.157785992,23.27176033,0.505807102,1.85317037,0.772665794,69.95048886,0.777133993,22.40377062,0.925084146,1.532068277,0.246904064,-0.057229658,11.52548953,0.593613739,0.651555023,0.79094706,2.568530619,8.235506705,1,3_13_303_49,2.59083E+14,6.5,1,-82.855938,33.141647,101,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,51.66666667,150,145.6666667,137.3333333
4.51136E+14,1.498350319,0.873446521,0.96516934,0.550383629,361.08276,892.2535541,Medium,20.10833333,31.51413412,18.49440917,1089.246304,289.9074074,41.45633908,2017,0,0.53,0.197657789,2.998229295,0.048697862,3.820683094,0.479457633,13.55662491,0.054411616,5.447139427,0.102323098,0.325262099,0.385959196,19.2785499,0.284453103,2.011847697,0.200287111,79.55453243,0.02719028,22.96965195,0.138089292,0.673234803,0.014319607,0.557442494,NA,0.593613739,NA,NA,0.745307086,0.927925115,1,1_13_167_27,2.59083E+14,7,1,-82.735647,32.662265,27,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,51,149,178,102.3333333
4.51137E+14,2.136698502,1.375139829,1.545866523,0.880429039,421.26322,1040.96248,High,25.4,61.98027368,18.54819766,1082.508635,275.4854167,108.5388419,2017,0.045474163,0.462183741,0.145274535,3.929028432,0.1049668,2.054593514,0.022209765,23.78369237,0.016997852,8.660465306,0.013331184,0.289454065,0.00391802,18.03915477,0.022324775,1.628844177,0.004606095,42.05581032,0.007306102,13.23143171,0.015788191,1.560415017,0.113052234,-1.142198444,NA,0.593613739,NA,NA,0.189047301,0.173109677,1,1_13_107_63,2.59083E+14,5.6,1,-82.289201,32.662061,71,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,49.66666667,147,150,129
4.51137E+14,2.086010401,1.435457359,1.673958158,0.972060892,385.154944,951.7371244,High,31.765875,88.07464525,19.14468017,1056.330144,283.90625,113.7316448,2017,1.040195168,0.520997097,0.988510311,2.523486243,1.129244126,2.580139371,0.717372316,14.81241015,0.124156158,8.268467884,0.789960043,0.340211228,0.780287713,17.46207331,0.623381031,1.517049844,0.601336484,84.56392932,0.631443574,20.87879737,0.657003619,0.307232997,0.867365072,0.142190473,9.783874907,0.593613739,0.70141418,0.782627756,2.887186878,8.778106189,1,1_13_1_68,2.59083E+14,6.1,1,-82.421544,31.956192,90,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,50.33333333,150.2666667,158.7333333,192.3333333
4.51137E+14,1.873397203,1.597267162,1.302543137,1.045088318,228.685748,565.0939176,Low,27.16463158,36.63068052,19.11409681,1046.823857,248.92,48.40335408,2017,0.176849911,0.49891132,0.028973103,3.1848522,0.003628604,3.848019707,0.132179372,11.56102358,0.076151343,6.422540277,0.520928358,0.241810154,0.420715997,22.63658212,0.161369224,1.606506768,0.18107542,89.33625834,0.031978571,21.56406467,0.267129531,0.876108339,0.076502854,0.485102285,NA,0.593613739,NA,NA,0.750745083,1.579456837,1,1_13_109_20,2.59083E+14,6,1,-81.965353,32.266108,30,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,48.33333333,152,181.3333333,251.6666667
4.51137E+14,2.08472806,1.153079035,1.766553135,0.981738893,312.938392,773.2864136,Medium,27.66646154,55.84451714,18.983742,1053.606111,244.6458333,99.70660859,2017,0.435078222,0.491814839,0.744719808,2.128196768,0.373397394,3.010305141,1.181160986,15.75999341,0.122669552,8.839489075,0.823704834,0.345094533,1.025933637,17.21546303,0.478968193,1.735243633,0.804958519,95.95345436,1.111120633,25.1052924,0.758476167,0.161967594,0.414926831,0.285015527,3.56332731,0.593613739,0.98806348,0.655791026,2.794087533,8.369491649,1,1_13_43_12,2.59083E+14,6.5,1,-82.077625,32.307509,56,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,49,151,192.3333333,219
4.51137E+14,2.086368989,1.239008704,1.776779575,0.63614206,397.191036,981.4789095,High,25.82333333,73.88874118,19.34040854,1018.256869,254.0294118,135.4663396,2017,0,0.48,0,1.35,0,2.42,0,6.439495104,0,6.000168385,0,0.383184347,0,17.15307692,0,1.849953117,0,155.291678,0,50.83738162,0,-1.121868112,0,-0.395544552,NA,0.593613739,NA,NA,0,0,1,1_13_109_2,2.59083E+14,5.8,1,-81.898472,32.129069,17,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,49.66666667,152,184.6666667,232.6666667
4.51137E+14,1.748440764,1.150533008,1.151839889,0.526098,601.8046,1487.089257,High,22.11324,62.30262921,19.23700022,1049.238991,247.4678571,94.09666442,2017,0.055010258,0.485159366,0.984139103,2.289004673,0.726318245,3.157789386,0.384795467,9.359956943,0.011444302,5.742113192,1.056361503,0.298695138,0.622771351,20.6340617,0.195473284,1.747739772,0.544912047,117.8104036,1.270215935,35.83887219,0.564382518,0.064627727,0.307228158,0.029476909,NA,0.593613739,NA,NA,2.258234679,5.104809868,1,1_13_267_3,2.59083E+14,6.1,1,-81.987395,31.953399,28,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,49.33333333,151,175.3333333,282.3333333
4.51137E+14,1.909982921,0.829790545,1.591393605,0.797499688,204.613564,505.6103473,Low,33.00505882,53.18384067,19.16749221,1121.630044,215.1708333,94.01751202,2017,0.168742242,0.497730631,0.241495729,3.065645583,0.17653234,3.755170058,0.200481001,11.22511112,0.071808591,6.40013072,0.689269328,0.251123741,0.506186133,22.27317128,0.157492852,1.622085619,0.278538114,93.66079883,0.311327916,23.46607913,0.358425477,0.74456381,0.079967795,0.428160675,1.915433269,0.593613739,0.280957501,0.965341676,1.107592743,2.621446354,1,1_13_179_122,2.59083E+14,6.2,1,-81.656771,31.938906,57,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,50.33333333,146,213,311
4.51137E+14,1.844046187,1.387663247,1.247633716,1.305218459,204.613564,505.6103473,Low,28.956,42.53013343,19.26691652,1075.488962,205.5291667,59.9824335,2017,0.561728454,0.525168587,0.394580035,1.82000063,0.654843176,2.628129052,0.466836042,17.83512375,0.055728236,7.625299446,0.66063515,0.391602261,0.341541043,23.08935755,0.625716404,1.940649218,0.242544694,61.67492137,0.112999692,14.22225932,0.220710505,1.072419231,0.435213274,0.651413536,4.826220419,0.593613739,0.689542457,0.611395985,1.597608008,3.442646802,1,1_13_183_23,2.59083E+14,6.4,1,-81.894157,31.72152,96,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,46.66666667,145.3333333,190.6666667,465.3333333
4.51137E+14,1.543559549,0.813752975,1.428178308,0.221394938,180.54138,446.126777,Low,34.42546667,58.25984774,19.39059531,1122.442469,197.0958333,121.7692356,2017,0.327743782,0.607679523,0.751482637,4.0593492,0.275293929,3.341051448,1.092278745,20.98034787,0.181767358,7.676154645,0.522536009,0.382629404,0.818649527,19.14087815,1.016901542,2.123725245,0.674667263,69.08615975,0.270907956,14.22208997,0.855530205,1.275406273,0.330157513,0.2039016,0.219839507,0.593613739,0.560817764,0.9444878,2.212203327,5.830131196,1,1_13_305_69,2.59083E+14,6.4,1,-81.796638,31.642469,79,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,48,146,177.3333333,493.6666667
4.51137E+14,2.094823757,1.359489248,1.524098208,0.983977028,758.273796,1873.732464,High,20.52561905,74.06958579,19.49366458,1066.05728,198.3645161,91.95558068,2017,0.70721642,0.480353146,1.040456825,2.943698551,0.880814752,2.969245168,0.738460854,10.71285439,1.368853023,26.86183696,1.027804132,0.319501003,0.769794249,19.35865618,0.150480197,1.657216411,1.136996864,139.9264529,1.136064047,31.01264945,1.000068218,-0.534942944,1.046126802,-0.444882297,5.467575181,0.593613739,0.734711238,0.620666775,3.340029338,12.15965941,1,1_13_305_41,2.59083E+14,6.1,1,-82.023098,31.515654,31,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,49,147.3333333,138.6666667,421.6666667
4.51137E+14,0.562335145,0.562335145,0.562335145,0.562335145,36.108276,89.22535541,Low,20.15066667,3.44961112,19.98506111,1111.436935,218,3.637920911,2017,0,0.5,0,2.7,0,3,0,22.28908635,0,12.05889652,0,0.28,0,18.23333333,0,1.525337481,0,44.86500632,0,13.99635426,0,1.266117769,0,0.244525978,NA,0.593613739,NA,NA,0,0,1,1_13_127_7,2.59083E+14,6.6,1,-81.628053,31.388018,13,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,48.33333333,146,167,675.3333333
4.51137E+14,1.80979001,0.9594551,1.197421164,0.603264885,493.479772,1219.413191,High,23.63439024,59.15924831,19.9662273,1118.948985,195.3676471,100.8333578,2017,0.1524877,0.621698913,0.377725908,4.370812595,0.163320251,3.346292615,0.766689373,23.62255314,0.128337898,6.379676674,0.333371518,0.367758234,0.555737999,20.19701928,0.714404916,2.28317362,0.470692056,55.82900659,0.189401999,13.19739044,0.605123129,1.839778386,0.231889079,0.06717136,NA,0.593613739,NA,NA,1.408781701,3.583502412,1,1_13_127_49,2.59083E+14,6.6,1,-81.685952,31.187827,34,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,48.33333333,148,158.3333333,557.6666667
4.51137E+14,1.734688783,1.123265236,1.09465796,0.570160956,252.757932,624.5774879,Low,19.52171429,21.05393062,20.05442775,1111.289011,176.4833333,23.98554239,2017,0,0.49,0,3.17,0,3.85,0,12.1,0,5.5,0,0.219425459,0,23.9,0,1.65184091,0,82.6446281,0,21.76693292,0,1.17782484,0,0.428241615,NA,0.593613739,NA,NA,0,0,1,1_13_39_79,2.59083E+14,6.2,1,-81.810788,30.888094,58,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,48,144.6666667,202,705.3333333
4.51137E+14,1.425522896,0.772510116,0.940648509,0.6183236,276.830116,684.0610581,Medium,31.242,54.62758355,17.89531933,1118.742635,281.5909091,97.75161758,2017,0,0.49,0,3.17,0,3.85,0,12.1,0,5.5,0,0.219425459,0,23.9,0,1.65184091,0,82.6446281,0,21.76693292,0,1.17782484,0,0.428241615,NA,0.593613739,NA,NA,0,0,1,3_13_245_10,2.59083E+14,6.1,1,-82.124834,33.358624,33,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,50.66666667,152.3333333,160.6666667,135.6666667
4.51137E+14,1.671087756,1.266721995,1.320497596,1.034079491,312.938392,773.2864136,Medium,24.60869231,42.14297524,17.36979628,1119.293463,221.5,91.86069306,2017,0.050250935,0.486478555,0.898994327,2.529097057,0.663479359,3.346433402,0.351504112,10.10668448,0.010454176,5.676131533,0.96496826,0.277092247,0.568891034,21.52410832,0.17856152,1.721605029,0.497767884,108.2268853,1.160320646,32.0039308,0.515553828,0.368000674,0.280647695,0.138149868,NA,0.593613739,NA,NA,2.062858958,4.663156963,1,3_13_181_22,2.59083E+14,6,1,-82.528252,33.901014,78,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Piedmont,53.33333333,150.6666667,277,136.3333333
4.51137E+14,2.045941895,1.432886375,1.538707514,0.891630946,517.551956,1278.896761,High,26.39827907,85.2735128,19.36722115,1070.944644,219.45,136.5261938,2017,0.812115516,0.454260297,0.557632361,3.822719004,0.756723003,2.521270873,1.098802684,10.76533713,1.813880329,47.1535619,0.925528403,0.397231906,0.479757483,14.08405632,0.256769374,1.392053275,1.294596965,165.3400855,1.196986642,28.31021314,1.087885744,-1.927233896,1.133118027,-1.305034009,12.02570054,0.593613739,0.834926374,0.842981272,3.386277388,11.60594165,1,1_13_1_16,2.59083E+14,6.2,1,-82.262667,31.575443,73,EASTERN TEMPERATE FORESTS,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Southern Coastal Plain,49.66666667,144.6666667,144,395
4.51137E+14,1.654037222,0.977126544,1.078359834,0.477601147,409.227128,1011.220695,High,21.42564706,39.74211221,18.73265522,1128.056907,239.1722222,68.99206866,2017,0,0.48,0,1.35,0,2.42,0,6.439495104,0,6.000168385,0,0.383184347,0,17.15307692,0,1.849953117,0,155.291678,0,50.83738162,0,-1.121868112,0,-0.395544552,NA,0.593613739,NA,NA,0,0,1,1_13_251_53,2.59083E+14,5.6,1,-81.494979,32.729206,36,EASTERN TEMPERATE FORESTS,SOUTHEASTERN USA PLAINS,Southeastern Plains,51.66666667,155.3333333,213.3333333,214
